fname,size,size_mb,url
RUN1986_ACC_CONUS.zip,62188177,62.188176999999996,https://www.sciencebase.gov/catalog/file/get/576021c5e4b04f417c2c293f?f=__disk__70%2F4b%2F88%2F704b88cbe54312878a3110c082cfe97a8f96d051
RUN1997_ACC_CONUS.zip,62116455,62.116454999999995,https://www.sciencebase.gov/catalog/file/get/576021c5e4b04f417c2c293f?f=__disk__a1%2F06%2F29%2Fa10629fa10c057133b16f27d4fec95b76376b4e7
RUN1979_ACC_CONUS.zip,62741634,62.741634,https://www.sciencebase.gov/catalog/file/get/576021c5e4b04f417c2c293f?f=__disk__1b%2F3c%2Ffc%2F1b3cfc8163677b5f1aa96aacfd6f1f000e53a0f6
RUN1978_ACC_CONUS.zip,61670810,61.670809999999996,https://www.sciencebase.gov/catalog/file/get/576021c5e4b04f417c2c293f?f=__disk__07%2F94%2Fe5%2F0794e592238e294843857a93407a9ed20f9cd123
RUN1993_ACC_CONUS.zip,63700116,63.700115999999994,https://www.sciencebase.gov/catalog/file/get/576021c5e4b04f417c2c293f?f=__disk__05%2F3a%2F26%2F053a26b1ec13a74dc3a2559fd74549cc87fb688f
RUN1982_ACC_CONUS.zip,63159126,63.159126,https://www.sciencebase.gov/catalog/file/get/576021c5e4b04f417c2c293f?f=__disk__65%2Fa0%2Fc5%2F65a0c5ed0971ee4236c264de91730e58fa14362f
RUN1995_ACC_CONUS.zip,62812964,62.812963999999994,https://www.sciencebase.gov/catalog/file/get/576021c5e4b04f417c2c293f?f=__disk__14%2Fac%2F6e%2F14ac6ecb5d6873f5d34b9636968a459f79c441d2
RUN1973_ACC_CONUS.zip,63855816,63.855816,https://www.sciencebase.gov/catalog/file/get/576021c5e4b04f417c2c293f?f=__disk__1c%2Fb7%2F31%2F1cb73142a6b884d7f6a70aa3d7df1344f9178e9b
RUN1983_ACC_CONUS.zip,64377234,64.377234,https://www.sciencebase.gov/catalog/file/get/576021c5e4b04f417c2c293f?f=__disk__f3%2F31%2F19%2Ff33119f1cf0680d1f7c30bbe2232157bec2258d9
RUN2002_ACC_CONUS.zip,59668490,59.66849,https://www.sciencebase.gov/catalog/file/get/576021c5e4b04f417c2c293f?f=__disk__08%2F62%2F0c%2F08620cfff4c0a4e658cc23bc6c41de285822f63c
RUN1945_ACC_CONUS.zip,63293520,63.293519999999994,https://www.sciencebase.gov/catalog/file/get/576021c5e4b04f417c2c293f?f=__disk__26%2F78%2F3d%2F26783d04aa3ac1bca76e3ab42c419844c5c6af4e
RUN1963_ACC_CONUS.zip,56419499,56.419498999999995,https://www.sciencebase.gov/catalog/file/get/576021c5e4b04f417c2c293f?f=__disk__f1%2Ff0%2Fac%2Ff1f0ace3cb21109650fd62ef1859b842ea07da1a
RUN2014_ACC_CONUS.zip,60891233,60.891233,https://www.sciencebase.gov/catalog/file/get/576021c5e4b04f417c2c293f?f=__disk__e8%2Fb4%2F4d%2Fe8b44dcd308fb3c5c9bdca89a7ea66c876aa2e38
RUN2015_ACC_CONUS.zip,65576666,65.576666,https://www.sciencebase.gov/catalog/file/get/576021c5e4b04f417c2c293f?f=__disk__44%2F5d%2Fd2%2F445dd261cf4dda85b8f98ee87aaa2bf3c5757987
RUN1956_TOT_CONUS.zip,55853058,55.853058,https://www.sciencebase.gov/catalog/file/get/57604b29e4b04f417c2c2a86?f=__disk__85%2F56%2F90%2F85569013084fb9d60d99d27a1782a1d74fa80a78
RUN1955_TOT_CONUS.zip,55892741,55.892741,https://www.sciencebase.gov/catalog/file/get/57604b29e4b04f417c2c2a86?f=__disk__b9%2Ff1%2F58%2Fb9f158a624e57ac62b7781086263f4dacbfaab1c
RUN1954_TOT_CONUS.zip,56296391,56.296391,https://www.sciencebase.gov/catalog/file/get/57604b29e4b04f417c2c2a86?f=__disk__2e%2Fa1%2Fb0%2F2ea1b08c90cf723eb0a18adcf7aa9f6ec41a1a84
RUN1963_TOT_CONUS.zip,56037503,56.037503,https://www.sciencebase.gov/catalog/file/get/57604b29e4b04f417c2c2a86?f=__disk__2f%2Fde%2F9b%2F2fde9bb75f2b88ed0ab4ce0e0180b709ee3f6b1d
RUN1953_TOT_CONUS.zip,57576537,57.576536999999995,https://www.sciencebase.gov/catalog/file/get/57604b29e4b04f417c2c2a86?f=__disk__91%2F5a%2Fde%2F915adefeb4f7be59a6f2e2e4bfce0971beac97a9
RUN2012_TOT_CONUS.zip,56288667,56.288667,https://www.sciencebase.gov/catalog/file/get/57604b29e4b04f417c2c2a86?f=__disk__a0%2F24%2F92%2Fa02492b50c948abf6120f6f526073174142b3750
RUN1964_TOT_CONUS.zip,57353594,57.353593999999994,https://www.sciencebase.gov/catalog/file/get/57604b29e4b04f417c2c2a86?f=__disk__31%2Fc2%2F40%2F31c2409f8f4c05ad757acff447de8b1162a5ed84
RUN1988_TOT_CONUS.zip,57158963,57.158963,https://www.sciencebase.gov/catalog/file/get/57604b29e4b04f417c2c2a86?f=__disk__33%2F0a%2Fff%2F330affd442d91e82a8bae042a929a838eb8b58d6
RUN1977_TOT_CONUS.zip,57873035,57.873034999999994,https://www.sciencebase.gov/catalog/file/get/57604b29e4b04f417c2c2a86?f=__disk__8c%2Fa6%2Fb8%2F8ca6b871155ef98e0bb0652c139179487e53e364
RUN1976_TOT_CONUS.zip,57660765,57.660765,https://www.sciencebase.gov/catalog/file/get/57604b29e4b04f417c2c2a86?f=__disk__f7%2F60%2Fbf%2Ff760bf18f56868c846e285926d5f269ba49c57f5
RUN2007_TOT_CONUS.zip,57272268,57.272268,https://www.sciencebase.gov/catalog/file/get/57604b29e4b04f417c2c2a86?f=__disk__cd%2Fb2%2F94%2Fcdb294bf8b09d7513b8b93b1763c4a3af8a89344
RUN1952_TOT_CONUS.zip,58578229,58.578229,https://www.sciencebase.gov/catalog/file/get/57604b29e4b04f417c2c2a86?f=__disk__63%2F50%2Fe1%2F6350e1e09340f80a37f6c5e8b5931708bee91006
RUN2000_TOT_CONUS.zip,57672187,57.672186999999994,https://www.sciencebase.gov/catalog/file/get/57604b29e4b04f417c2c2a86?f=__disk__6f%2Fbc%2Fb1%2F6fbcb16eede2c91929b3490f7b2e728c89b14768
RUN2006_TOT_CONUS.zip,57889146,57.889146,https://www.sciencebase.gov/catalog/file/get/57604b29e4b04f417c2c2a86?f=__disk__21%2F01%2Ff8%2F2101f82cd1e863ffc549f644a65c260cdd7cd6ff
RUN1960_TOT_CONUS.zip,58602710,58.602709999999995,https://www.sciencebase.gov/catalog/file/get/57604b29e4b04f417c2c2a86?f=__disk__07%2Fc2%2Fbc%2F07c2bc5561bf5ddbb8dac5b81a8d72ef35e9503e
RUN1948_TOT_CONUS.zip,58356720,58.356719999999996,https://www.sciencebase.gov/catalog/file/get/57604b29e4b04f417c2c2a86?f=__disk__90%2F4a%2F80%2F904a805bbe37d2eda6cf6f5049db32f31ef41f7f
RUN1981_TOT_CONUS.zip,58908424,58.908424,https://www.sciencebase.gov/catalog/file/get/57604b29e4b04f417c2c2a86?f=__disk__b5%2F84%2F1e%2Fb5841e1420636c8dfbec152f58b3df30a8971ccd
RUN1966_TOT_CONUS.zip,58231159,58.231159,https://www.sciencebase.gov/catalog/file/get/57604b29e4b04f417c2c2a86?f=__disk__7c%2Fb7%2Ffe%2F7cb7fe24f0ef6f7d87085dd9c417efb4354e9227
RUN1959_TOT_CONUS.zip,58996570,58.99657,https://www.sciencebase.gov/catalog/file/get/57604b29e4b04f417c2c2a86?f=__disk__58%2Faa%2F38%2F58aa38d945d9612cc1307a391c65c689fe1f8f8a
RUN1989_TOT_CONUS.zip,58500673,58.500673,https://www.sciencebase.gov/catalog/file/get/57604b29e4b04f417c2c2a86?f=__disk__8d%2F6b%2F2f%2F8d6b2f5f1c3b2780749372b9b38b5792cad29efe
RUN1949_TOT_CONUS.zip,59286741,59.286741,https://www.sciencebase.gov/catalog/file/get/57604b29e4b04f417c2c2a86?f=__disk__8e%2Fec%2Ffd%2F8eecfd0c057cc6521aad5676c5560f53f10904a2
RUN1947_TOT_CONUS.zip,59728525,59.728525,https://www.sciencebase.gov/catalog/file/get/57604b29e4b04f417c2c2a86?f=__disk__38%2Fdc%2Fce%2F38dcce8695b9e74032081d99a23d1f39d7be816a
RUN1950_TOT_CONUS.zip,59046825,59.046825,https://www.sciencebase.gov/catalog/file/get/57604b29e4b04f417c2c2a86?f=__disk__a0%2F2d%2Ff9%2Fa02df9c3a25443820712fb9c941b2769274232cb
RUN1962_TOT_CONUS.zip,59545103,59.545103,https://www.sciencebase.gov/catalog/file/get/57604b29e4b04f417c2c2a86?f=__disk__1e%2F84%2F21%2F1e842173f9e5bf6f9a561e6cacc2cfb89e8be7db
RUN1970_TOT_CONUS.zip,59920809,59.920809,https://www.sciencebase.gov/catalog/file/get/57604b29e4b04f417c2c2a86?f=__disk__63%2Fc8%2F7e%2F63c87e5e66750e1e09d91ea658930efa8d9a75bb
RUN1967_TOT_CONUS.zip,59889501,59.889500999999996,https://www.sciencebase.gov/catalog/file/get/57604b29e4b04f417c2c2a86?f=__disk__44%2F75%2F71%2F447571ab37e0c89f7b2d30748e782bfeca0334c2
RUN1961_TOT_CONUS.zip,59884158,59.884158,https://www.sciencebase.gov/catalog/file/get/57604b29e4b04f417c2c2a86?f=__disk__79%2F14%2Fad%2F7914ade25ed22e61d9439276b9636b3b1868adb2
RUN2013_TOT_CONUS.zip,58538502,58.538501999999994,https://www.sciencebase.gov/catalog/file/get/57604b29e4b04f417c2c2a86?f=__disk__f8%2F7c%2Fa3%2Ff87ca3096714d65a0bc39fa6149b87bf4caaa5f5
RUN1951_TOT_CONUS.zip,59754033,59.754033,https://www.sciencebase.gov/catalog/file/get/57604b29e4b04f417c2c2a86?f=__disk__ae%2Fd8%2F23%2Faed823a3b3ce07767e7b7a380fb1860abea5be24
RUN1971_TOT_CONUS.zip,59788601,59.788601,https://www.sciencebase.gov/catalog/file/get/57604b29e4b04f417c2c2a86?f=__disk__94%2Fce%2Fd6%2F94ced66272b39214a575b6c8d6353cdf137c23fd
RUN1990_TOT_CONUS.zip,59900904,59.900904,https://www.sciencebase.gov/catalog/file/get/57604b29e4b04f417c2c2a86?f=__disk__9a%2Fa9%2F2a%2F9aa92a3318866d27cf3c3fdf8ab28293aabe9272
RUN1965_TOT_CONUS.zip,59842788,59.842788,https://www.sciencebase.gov/catalog/file/get/57604b29e4b04f417c2c2a86?f=__disk__a6%2Fbf%2F01%2Fa6bf013381ec437c5ee572a844ec79ad73549741
RUN1980_TOT_CONUS.zip,59166435,59.166435,https://www.sciencebase.gov/catalog/file/get/57604b29e4b04f417c2c2a86?f=__disk__39%2Fa5%2Fca%2F39a5ca1b1991817d800c8008c937241c07816bb9
RUN1987_TOT_CONUS.zip,59019340,59.01934,https://www.sciencebase.gov/catalog/file/get/57604b29e4b04f417c2c2a86?f=__disk__77%2F12%2Fd4%2F7712d43a2eccddfa0aa61eb09116661d0b540a62
RUN2005_TOT_CONUS.zip,59155430,59.155429999999996,https://www.sciencebase.gov/catalog/file/get/57604b29e4b04f417c2c2a86?f=__disk__8f%2F6c%2F9e%2F8f6c9e2cb297c75a7a3b140a9179b6a26c56b30c
RUN2001_TOT_CONUS.zip,59094518,59.094518,https://www.sciencebase.gov/catalog/file/get/57604b29e4b04f417c2c2a86?f=__disk__e2%2F3e%2Fc6%2Fe23ec62f4091e32a9f351bfe9fcb725d98df7fa3
RUN1946_TOT_CONUS.zip,60676158,60.676157999999994,https://www.sciencebase.gov/catalog/file/get/57604b29e4b04f417c2c2a86?f=__disk__24%2F0b%2F49%2F240b49dff113c3355f6d9a293b8895f5781cfe96
RUN1999_TOT_CONUS.zip,59435558,59.435558,https://www.sciencebase.gov/catalog/file/get/57604b29e4b04f417c2c2a86?f=__disk__9f%2Fa0%2F43%2F9fa0435a47cf5d8487ac574aaaf7eb16c8ea2154
RUN2003_TOT_CONUS.zip,59485841,59.485841,https://www.sciencebase.gov/catalog/file/get/57604b29e4b04f417c2c2a86?f=__disk__40%2F41%2F63%2F404163630217bf6b1de99658a374fb6dae32fd8f
RUN1958_TOT_CONUS.zip,60662504,60.662504,https://www.sciencebase.gov/catalog/file/get/57604b29e4b04f417c2c2a86?f=__disk__7b%2F5c%2Fe0%2F7b5ce00ea3af906531dc8f202177c9da2ed91722
RUN1969_TOT_CONUS.zip,60876338,60.876338,https://www.sciencebase.gov/catalog/file/get/57604b29e4b04f417c2c2a86?f=__disk__65%2Fb6%2F8f%2F65b68fb347e1b72f8b11717810919076b618b21f
RUN1972_TOT_CONUS.zip,60449972,60.449971999999995,https://www.sciencebase.gov/catalog/file/get/57604b29e4b04f417c2c2a86?f=__disk__ca%2Fa0%2Fba%2Fcaa0ba1908af5bc929be6bc8664567fac6e4cbdf
RUN1991_TOT_CONUS.zip,60420610,60.420609999999996,https://www.sciencebase.gov/catalog/file/get/57604b29e4b04f417c2c2a86?f=__disk__6f%2F7c%2Fe3%2F6f7ce3131aec879d4339858a06a439536ece8ec1
RUN1994_TOT_CONUS.zip,60151129,60.151129,https://www.sciencebase.gov/catalog/file/get/57604b29e4b04f417c2c2a86?f=__disk__c8%2F4b%2F39%2Fc84b39e3af9edf9b4ce7029b667e379ca92e8aa7
RUN1985_TOT_CONUS.zip,60375097,60.375097,https://www.sciencebase.gov/catalog/file/get/57604b29e4b04f417c2c2a86?f=__disk__4a%2F2e%2Fb1%2F4a2eb1f349d9f1fce9fab94f7800bede4d526f4e
RUN1968_TOT_CONUS.zip,59515306,59.515305999999995,https://www.sciencebase.gov/catalog/file/get/57604b29e4b04f417c2c2a86?f=__disk__89%2F61%2Faa%2F8961aafb9fdbb09eefd9ec85b18c9c33309dc808
RUN1996_TOT_CONUS.zip,60950058,60.950058,https://www.sciencebase.gov/catalog/file/get/57604b29e4b04f417c2c2a86?f=__disk__44%2F8d%2Fc2%2F448dc2c00298c3c7140e28f5a50451ecbca7ba36
RUN2011_TOT_CONUS.zip,60430128,60.430127999999996,https://www.sciencebase.gov/catalog/file/get/57604b29e4b04f417c2c2a86?f=__disk__43%2Fba%2Ff3%2F43baf33bf04478d9519e18fb400f8522428b2127
RUN2004_TOT_CONUS.zip,60920422,60.920421999999995,https://www.sciencebase.gov/catalog/file/get/57604b29e4b04f417c2c2a86?f=__disk__43%2Fdf%2F76%2F43df7689017e0e936f5bd70bc598e76702531dcd
RUN2008_TOT_CONUS.zip,60105592,60.105591999999994,https://www.sciencebase.gov/catalog/file/get/57604b29e4b04f417c2c2a86?f=__disk__f7%2Faa%2F74%2Ff7aa7483db7603a7c184d4d479d4243b474d73bd
RUN2009_TOT_CONUS.zip,60479444,60.479443999999994,https://www.sciencebase.gov/catalog/file/get/57604b29e4b04f417c2c2a86?f=__disk__35%2F74%2Fda%2F3574daeb9b9b5648cbc08fc8d74ec5c6be38c035
RUN1945_TOT_CONUS.zip,61152041,61.152041,https://www.sciencebase.gov/catalog/file/get/57604b29e4b04f417c2c2a86?f=__disk__6a%2F4b%2F9f%2F6a4b9f272fc6921d53ea8176be7cd00320b9463d
RUN1974_TOT_CONUS.zip,61196560,61.19656,https://www.sciencebase.gov/catalog/file/get/57604b29e4b04f417c2c2a86?f=__disk__e5%2Fec%2Fa4%2Fe5eca4fbe6b2e65fddaaf67c2045a2c4b1408a6b
RUN1957_TOT_CONUS.zip,61196386,61.196386,https://www.sciencebase.gov/catalog/file/get/57604b29e4b04f417c2c2a86?f=__disk__aa%2F14%2F8e%2Faa148e55fff1aff29fd99344d670ea45b30cff9f
RUN1978_TOT_CONUS.zip,61278826,61.278825999999995,https://www.sciencebase.gov/catalog/file/get/57604b29e4b04f417c2c2a86?f=__disk__16%2F63%2F09%2F16630958088bdea16a7020aadcecffd123c3bc4a
RUN1992_TOT_CONUS.zip,61150406,61.150406,https://www.sciencebase.gov/catalog/file/get/57604b29e4b04f417c2c2a86?f=__disk__f5%2F8a%2F29%2Ff58a292a38c1158aab2fd7f129e27e0ee2712278
RUN1986_TOT_CONUS.zip,61784659,61.784659,https://www.sciencebase.gov/catalog/file/get/57604b29e4b04f417c2c2a86?f=__disk__0f%2F62%2F33%2F0f6233b65eb0b4ee14fd7740c9a098808056480d
RUN1997_TOT_CONUS.zip,61716962,61.716961999999995,https://www.sciencebase.gov/catalog/file/get/57604b29e4b04f417c2c2a86?f=__disk__e1%2F7b%2F09%2Fe17b094bcfe600e61f072253790f68429f71877e
RUN1975_TOT_CONUS.zip,61632119,61.632118999999996,https://www.sciencebase.gov/catalog/file/get/57604b29e4b04f417c2c2a86?f=__disk__ac%2Ff6%2F60%2Facf660d801127f12605632b18b37b18ca4406c1e
RUN1984_TOT_CONUS.zip,62508324,62.508323999999995,https://www.sciencebase.gov/catalog/file/get/57604b29e4b04f417c2c2a86?f=__disk__bd%2F28%2F8e%2Fbd288e24e8de4d54d1b11889925a661c3e7ab7d5
RUN1979_TOT_CONUS.zip,62378288,62.378288,https://www.sciencebase.gov/catalog/file/get/57604b29e4b04f417c2c2a86?f=__disk__f0%2Ffd%2F91%2Ff0fd91e9bfe020029559c039575655f6d6584572
RUN1982_TOT_CONUS.zip,62769670,62.76967,https://www.sciencebase.gov/catalog/file/get/57604b29e4b04f417c2c2a86?f=__disk__ef%2F2f%2F03%2Fef2f03e247f2db13e7191584d3952952942a4b35
RUN1998_TOT_CONUS.zip,62223472,62.223471999999994,https://www.sciencebase.gov/catalog/file/get/57604b29e4b04f417c2c2a86?f=__disk__fc%2Fcf%2Ffc%2Ffccffcf802462117537f056aa45c6f094736262f
RUN1995_TOT_CONUS.zip,62426468,62.426468,https://www.sciencebase.gov/catalog/file/get/57604b29e4b04f417c2c2a86?f=__disk__ec%2F8d%2F04%2Fec8d0413e02ac8d2b86c73685771c3378895b30d
RUN1973_TOT_CONUS.zip,63462978,63.462978,https://www.sciencebase.gov/catalog/file/get/57604b29e4b04f417c2c2a86?f=__disk__fe%2F56%2F25%2Ffe5625cc0577260eaeb76be0f0687bcb463438cc
RUN1993_TOT_CONUS.zip,63307168,63.307168,https://www.sciencebase.gov/catalog/file/get/57604b29e4b04f417c2c2a86?f=__disk__70%2F31%2F00%2F703100f9ba312e891d1896d6ce90381b1c510edb
RUN1983_TOT_CONUS.zip,63988046,63.988046,https://www.sciencebase.gov/catalog/file/get/57604b29e4b04f417c2c2a86?f=__disk__75%2F00%2F52%2F7500529b15c7149a86fdd59f9d4c8137b9e8f625
RUN2010_TOT_CONUS.zip,59894488,59.894487999999996,https://www.sciencebase.gov/catalog/file/get/57604b29e4b04f417c2c2a86?f=__disk__f7%2Fe8%2Fc3%2Ff7e8c31813a223272022aa89d3c43524ec30d8cd
RUN2002_TOT_CONUS.zip,59261143,59.261143,https://www.sciencebase.gov/catalog/file/get/57604b29e4b04f417c2c2a86?f=__disk__2d%2F8f%2F0d%2F2d8f0d15e5dc9bbfdbd38dbf1d254ec9bf74d1ab
RUN2014_TOT_CONUS.zip,60482591,60.482591,https://www.sciencebase.gov/catalog/file/get/57604b29e4b04f417c2c2a86?f=__disk__90%2Fef%2F00%2F90ef004a811524846657a857292b9913ced68bd8
RUN2015_TOT_CONUS.zip,65136834,65.136834,https://www.sciencebase.gov/catalog/file/get/57604b29e4b04f417c2c2a86?f=__disk__65%2F86%2Ff2%2F6586f2276822926b922ef9036e7b476302f56c04
RUN1955_CAT_CONUS.zip,49682079,49.682078999999995,https://www.sciencebase.gov/catalog/file/get/575eb806e4b04f417c2b0538?f=__disk__cc%2F11%2F76%2Fcc11768aae2a412506b09c856ee61b0e148c9811
RUN1963_CAT_CONUS.zip,49944171,49.944171,https://www.sciencebase.gov/catalog/file/get/575eb806e4b04f417c2b0538?f=__disk__6c%2Fba%2F4b%2F6cba4b05a843065fe90c637a903a7d6854163cf7
RUN1956_CAT_CONUS.zip,49742902,49.742902,https://www.sciencebase.gov/catalog/file/get/575eb806e4b04f417c2b0538?f=__disk__82%2F5b%2F66%2F825b663cc71010fe729391fb39bb9360dfba0486
RUN1954_CAT_CONUS.zip,50153349,50.153349,https://www.sciencebase.gov/catalog/file/get/575eb806e4b04f417c2b0538?f=__disk__f1%2F8f%2F6e%2Ff18f6eb3bc39755313f2144891b198ed8871ec45
RUN1964_CAT_CONUS.zip,50908111,50.908111,https://www.sciencebase.gov/catalog/file/get/575eb806e4b04f417c2b0538?f=__disk__ef%2F8f%2F3c%2Fef8f3c3a137d15eccee158a1f91726e365d26a35
RUN1988_CAT_CONUS.zip,50746866,50.746866,https://www.sciencebase.gov/catalog/file/get/575eb806e4b04f417c2b0538?f=__disk__c3%2Fbf%2F69%2Fc3bf69a834754f5d470eb017b2248460b6eb6c0e
RUN1952_CAT_CONUS.zip,51878451,51.878451,https://www.sciencebase.gov/catalog/file/get/575eb806e4b04f417c2b0538?f=__disk__e6%2F6f%2F34%2Fe66f34c13cd2c78c05e69156100c802312f4b286
RUN2012_CAT_CONUS.zip,50247296,50.247296,https://www.sciencebase.gov/catalog/file/get/575eb806e4b04f417c2b0538?f=__disk__3b%2Fad%2Ff9%2F3badf95312ebf98f452386e2356f61f859a00822
RUN1953_CAT_CONUS.zip,51239258,51.239258,https://www.sciencebase.gov/catalog/file/get/575eb806e4b04f417c2b0538?f=__disk__82%2F86%2F25%2F8286250f6ceb6fe70a54214144e5fc7800e99801
RUN1948_CAT_CONUS.zip,51713793,51.713792999999995,https://www.sciencebase.gov/catalog/file/get/575eb806e4b04f417c2b0538?f=__disk__38%2F4c%2F4a%2F384c4a5e1c70678a3f947bec1bdcc0d5d1a54905
RUN1966_CAT_CONUS.zip,51647106,51.647106,https://www.sciencebase.gov/catalog/file/get/575eb806e4b04f417c2b0538?f=__disk__dc%2F14%2F45%2Fdc1445f908af8b9672ff4327d0b3f42fdc65b226
RUN1976_CAT_CONUS.zip,51197347,51.197347,https://www.sciencebase.gov/catalog/file/get/575eb806e4b04f417c2b0538?f=__disk__94%2F6d%2Fab%2F946dabea10b9ced26212a09ada75c0de04878d7d
RUN1977_CAT_CONUS.zip,51333487,51.333487,https://www.sciencebase.gov/catalog/file/get/575eb806e4b04f417c2b0538?f=__disk__b4%2F65%2F6f%2Fb4656fe02ee26800a32fbced076f6d3ae952b8ff
RUN1960_CAT_CONUS.zip,51962376,51.962376,https://www.sciencebase.gov/catalog/file/get/575eb806e4b04f417c2b0538?f=__disk__7c%2F25%2F62%2F7c256257258599eb70090f6db0e3b4af1a5526c2
RUN2000_CAT_CONUS.zip,51337670,51.337669999999996,https://www.sciencebase.gov/catalog/file/get/575eb806e4b04f417c2b0538?f=__disk__76%2Fe0%2F30%2F76e0304db191416cb33e3d25bcfbe189591fc703
RUN2013_CAT_CONUS.zip,51894187,51.894186999999995,https://www.sciencebase.gov/catalog/file/get/575eb806e4b04f417c2b0538?f=__disk__5f%2Fec%2Ff7%2F5fecf728f92f6dd8be47abbe9e2b6caef6d46353
RUN1950_CAT_CONUS.zip,52173002,52.173002,https://www.sciencebase.gov/catalog/file/get/575eb806e4b04f417c2b0538?f=__disk__34%2F72%2F7a%2F34727a32efbd1d649a08f66ff28a4a4c6c0c1464
RUN2002_CAT_CONUS.zip,51123835,51.123835,https://www.sciencebase.gov/catalog/file/get/575eb806e4b04f417c2b0538?f=__disk__e1%2F08%2Fbd%2Fe108bdb7d42b7da1ea2657686d57ebda5f2368eb
RUN1989_CAT_CONUS.zip,51669223,51.669222999999995,https://www.sciencebase.gov/catalog/file/get/575eb806e4b04f417c2b0538?f=__disk__c6%2F7b%2F3e%2Fc67b3e33df4d7145cb0af4a9967c144b756837ab
RUN2006_CAT_CONUS.zip,51651434,51.651433999999995,https://www.sciencebase.gov/catalog/file/get/575eb806e4b04f417c2b0538?f=__disk__6b%2F4b%2Fa2%2F6b4ba273ba7c203d54722e2c1bd0de325889c136
RUN1949_CAT_CONUS.zip,52335801,52.335801,https://www.sciencebase.gov/catalog/file/get/575eb806e4b04f417c2b0538?f=__disk__5a%2Fad%2F95%2F5aad95fd5ac376dfa79f391bf007652486c99d10
RUN1947_CAT_CONUS.zip,52784210,52.784209999999995,https://www.sciencebase.gov/catalog/file/get/575eb806e4b04f417c2b0538?f=__disk__cb%2Fcd%2F1b%2Fcbcd1b39da398f6772389df3cb5f4f8dbfb29c39
RUN1968_CAT_CONUS.zip,52726835,52.726834999999994,https://www.sciencebase.gov/catalog/file/get/575eb806e4b04f417c2b0538?f=__disk__74%2Feb%2Fef%2F74ebef60918a071d84ba9ac84ed6ce18aec3c16d
RUN1959_CAT_CONUS.zip,52233734,52.233734,https://www.sciencebase.gov/catalog/file/get/575eb806e4b04f417c2b0538?f=__disk__d3%2Fcf%2F54%2Fd3cf54ffc40aa2ce1980d01cf2b9441932394e44
RUN2007_CAT_CONUS.zip,51162253,51.162253,https://www.sciencebase.gov/catalog/file/get/575eb806e4b04f417c2b0538?f=__disk__80%2F6b%2F4a%2F806b4ab9b931e6d54a1cc5a1c425b98a66c97f91
RUN1962_CAT_CONUS.zip,52701767,52.701767,https://www.sciencebase.gov/catalog/file/get/575eb806e4b04f417c2b0538?f=__disk__6f%2F7c%2F16%2F6f7c16b35a9d92a052bb105377175bb427f2e5dd
RUN1967_CAT_CONUS.zip,52934468,52.934467999999995,https://www.sciencebase.gov/catalog/file/get/575eb806e4b04f417c2b0538?f=__disk__f0%2Fb6%2Fd0%2Ff0b6d0f8dbe5c07335c587c891c131597071fe0d
RUN1981_CAT_CONUS.zip,52262561,52.262561,https://www.sciencebase.gov/catalog/file/get/575eb806e4b04f417c2b0538?f=__disk__b3%2F78%2F64%2Fb37864affc9152ff2715f9d0c4d14e5c1136beb2
RUN1951_CAT_CONUS.zip,52927058,52.927057999999995,https://www.sciencebase.gov/catalog/file/get/575eb806e4b04f417c2b0538?f=__disk__95%2F1a%2F9e%2F951a9e6541c0579010b4d7960c2809dfd4070d98
RUN1961_CAT_CONUS.zip,52951567,52.951567,https://www.sciencebase.gov/catalog/file/get/575eb806e4b04f417c2b0538?f=__disk__ce%2Ff1%2F6c%2Fcef16c81a07945b046bedc671c53341384f7ea0a
RUN1980_CAT_CONUS.zip,52469132,52.469131999999995,https://www.sciencebase.gov/catalog/file/get/575eb806e4b04f417c2b0538?f=__disk__7d%2Fdc%2Fb1%2F7ddcb158cc4e8ba6b2b48d3c183a03f250e0ce0e
RUN1965_CAT_CONUS.zip,52999991,52.999990999999994,https://www.sciencebase.gov/catalog/file/get/575eb806e4b04f417c2b0538?f=__disk__75%2Fe8%2Fdb%2F75e8db6a8639f89e765ad984b60b0abf1b4de276
RUN1999_CAT_CONUS.zip,52711630,52.71163,https://www.sciencebase.gov/catalog/file/get/575eb806e4b04f417c2b0538?f=__disk__2b%2Fb9%2Fef%2F2bb9ef9c3ae85b563144cc1db0b774538e3025e4
RUN2003_CAT_CONUS.zip,52769244,52.769244,https://www.sciencebase.gov/catalog/file/get/575eb806e4b04f417c2b0538?f=__disk__de%2Fa1%2F46%2Fdea14623fc5924c231e987305032487209cc2b27
RUN1990_CAT_CONUS.zip,52993890,52.99389,https://www.sciencebase.gov/catalog/file/get/575eb806e4b04f417c2b0538?f=__disk__f9%2Fa4%2F5a%2Ff9a45adef14a8dc7f85d1e7baaed0d5c3c306a29
RUN1971_CAT_CONUS.zip,52940159,52.940158999999994,https://www.sciencebase.gov/catalog/file/get/575eb806e4b04f417c2b0538?f=__disk__37%2F94%2Fb1%2F3794b1f4b2049b4de8562fc101e5d814ef6089a7
RUN1987_CAT_CONUS.zip,52381139,52.381139,https://www.sciencebase.gov/catalog/file/get/575eb806e4b04f417c2b0538?f=__disk__bf%2Fe3%2F4c%2Fbfe34c7f9362a84f12874f9ddfe29f9777677c6b
